PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Cabin_num,Side,Group,Group_num,Family
5661_02,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,905,P,5661,2,Ellahan
5662_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,S,5662,1,Wolferguson
5662_02,Earth,False,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,False,F,1080,S,5662,2,Wolferguson
5663_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1513.0,5.0,63.0,144.0,True,A,71,S,5663,1,Ressing
5667_01,Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,False,G,906,P,5667,1,Combson
5671_01,Earth,False,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,False,G,907,P,5671,1,Acobsond
5673_01,Earth,False,TRAPPIST-1e,29.0,False,286.0,545.0,0.0,0.0,0.0,True,F,1083,S,5673,1,Bradlerson
5674_01,Europa,False,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,False,B,217,S,5674,1,Unsible
5677_01,Mars,False,TRAPPIST-1e,22.0,False,1035.0,0.0,264.0,0.0,0.0,False,E,357,P,5677,1,Fisun
5679_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,920,S,5679,1,Casonston
5679_02,Earth,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,920,S,5679,2,Casonston
5679_03,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,920,S,5679,3,Casonston
5680_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1609.0,0.0,0.0,True,E,359,P,5680,1,Blanglison
5681_01,Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,True,G,921,S,5681,1,Ellson
5684_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,218,S,5684,1,Busive
5684_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,218,S,5684,2,Busive
5684_03,Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,False,B,218,S,5684,3,Busive
5684_04,Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,B,218,S,5684,4,Folhal
5685_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,910,P,5685,1,Bryants
5686_01,Mars,False,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,False,F,603,S,5686,1,Cry
5686_02,Mars,False,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,False,D,180,P,5686,2,Cry
5687_01,Earth,False,TRAPPIST-1e,15.0,False,348.0,1627.0,0.0,0.0,0.0,False,F,1179,P,5687,1,Mccarry
5688_01,Earth,False,TRAPPIST-1e,20.0,False,12.0,177.0,1110.0,0.0,0.0,True,F,1084,S,5688,1,Newtontoss
5689_01,Earth,False,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,False,F,1180,P,5689,1,Scotterkins
5692_01,Mars,False,TRAPPIST-1e,23.0,False,821.0,0.0,863.0,664.0,0.0,False,E,360,P,5692,1,Madan
5693_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,True,F,1087,S,5693,1,Blacks
5695_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,G,922,S,5695,1,Collinson
5696_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,911,P,5696,1,Mcgoway
5698_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,False,F,1088,S,5698,1,Mulley
5698_02,Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,True,G,923,S,5698,2,Mulley
5700_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,G,924,S,5700,1,Ricks
5701_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,D,173,S,5701,1,Fincy
5702_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,912,P,5702,1,Estron
5704_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,913,P,5704,1,Callowery
5705_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,925,S,5705,1,Chanan
5706_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,True,F,1090,S,5706,1,Kerrealds
5706_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,926,S,5706,2,Marshopper
5707_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,True,F,1091,S,5707,1,Alvasquez
5709_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,True,C,215,S,5709,1,Amblereld
5710_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,True,F,1092,S,5710,1,Sterson
5711_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,692.0,164.0,False,F,1183,P,5711,1,Mullericer
5712_01,Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,E,371,S,5712,1,Mostedry
5713_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,True,G,915,P,5713,1,Blangibson
5714_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,916,P,5714,1,Farleyatton
5714_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,2,Farleyatton
5714_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,3,Hamcmahon
5714_04,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,4,Hamcmahon
5714_05,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,5,Hamcmahon
5716_01,Earth,False,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,True,F,1093,S,5716,1,Jimes
5717_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,True,G,917,P,5717,1,Fowles
5718_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,927,S,5718,1,Kaney
5719_01,Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,True,G,918,P,5719,1,Tranciams
5719_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,918,P,5719,2,Tranciams
5721_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,219,S,5721,1,Mostedry
5721_02,Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,False,B,219,S,5721,2,Mostedry
5722_01,Earth,False,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,False,G,928,S,5722,1,Ington
5723_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,E,372,S,5723,1,Puff
5724_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,919,P,5724,1,Sweenez
5725_01,Earth,False,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,True,F,1094,S,5725,1,Joycerton
5726_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,192,P,5726,1,Dindeng
5727_01,Earth,False,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,False,G,920,P,5727,1,Santin
5728_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,False,F,1185,P,5728,1,Wolferguson
5729_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1186,P,5729,1,Merie
5730_01,Earth,False,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,False,F,1187,P,5730,1,Moodman
5732_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,False,G,921,P,5732,1,Ocherman
5733_01,Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,True,G,922,P,5733,1,Kerrealds
5733_02,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,1191.0,109.0,False,F,1188,P,5733,2,Buckeelez
5735_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,E,362,P,5735,1,Peterstarks
5736_01,Earth,False,TRAPPIST-1e,23.0,False,1.0,0.0,1.0,0.0,618.0,False,F,1189,P,5736,1,Maynardner
5737_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,True,C,216,S,5737,1,Inicont
5737_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,True,C,216,S,5737,2,Inicont
5738_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,929,S,5738,1,Morelly
5739_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,930,S,5739,1,Cleminglas
5740_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,False,A,52,P,5740,1,Cattle
5740_02,Europa,False,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,False,A,52,P,5740,2,Alaxed
5742_01,Earth,False,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,False,F,1096,S,5742,1,Rigginsen
5744_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,True,G,931,S,5744,1,Hinglendez
5746_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,5381.0,139.0,False,G,932,S,5746,1,Vandan
5747_01,Earth,False,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,False,F,1192,P,5747,1,Hallahaney
5748_01,Europa,False,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,False,A,53,P,5748,1,Gealloyalt
5750_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,False,E,363,P,5750,1,Parklaney
5751_01,Earth,False,PSO J318.5-22,24.0,False,160.0,20.0,39.0,552.0,1.0,False,G,924,P,5751,1,Gorilla
5755_01,Earth,False,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,True,G,933,S,5755,1,Cardner
5756_01,Earth,False,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,False,F,1194,P,5756,1,Dicksons
5756_02,Earth,False,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,False,F,1194,P,5756,2,Briggston
5756_03,Earth,False,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,False,F,1194,P,5756,3,Briggston
5756_04,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,F,1194,P,5756,4,Briggston
5756_05,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1194,P,5756,5,Briggston
5756_06,Earth,False,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,False,F,1194,P,5756,6,Briggston
5756_07,Earth,False,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,False,F,1194,P,5756,7,Garden
5756_08,Earth,False,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,False,F,1194,P,5756,8,Briggston
5757_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,False,F,1195,P,5757,1,Salin
5758_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,934,S,5758,1,Mcguirez
5761_01,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,B,220,S,5761,1,Icablebat
5763_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,False,F,1099,S,5763,1,Alentonway
5763_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,838.0,193.0,False,F,1099,S,5763,2,Alentonway
5764_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,True,F,1100,S,5764,1,Nolds
5765_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,False,C,181,P,5765,1,Heermy
5767_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,936,S,5767,1,Josesh
5768_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,193,P,5768,1,Cattle
5768_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,193,P,5768,2,Cattle
5769_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,194,P,5769,1,Oppont
5769_02,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,194,P,5769,2,Oppont
5771_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,0.0,True,G,937,S,5771,1,Fielson
5772_01,Mars,False,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,False,F,1197,P,5772,1,Sidne
5773_01,Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,217,S,5773,1,Sciatberit
5776_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,False,F,1102,S,5776,1,Saundez
5777_01,Earth,False,PSO J318.5-22,46.0,False,559.0,25.0,0.0,22.0,765.0,False,F,1199,P,5777,1,River
5778_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,False,G,926,P,5778,1,Pernard
5779_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,0.0,0.0,True,G,938,S,5779,1,Simsey
5780_01,Europa,False,TRAPPIST-1e,33.0,False,2233.0,6408.0,0.0,23.0,273.0,True,B,195,P,5780,1,Ousious
5780_02,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,195,P,5780,2,Ousious
5780_03,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,195,P,5780,3,Ousious
5781_01,Earth,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,False,F,1200,P,5781,1,Harley
5783_01,Earth,False,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,True,F,1201,P,5783,1,Scottuez
5785_01,Earth,False,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,False,F,1104,S,5785,1,Mcgoway
5786_01,Earth,False,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,G,928,P,5786,1,Sarios
5788_01,Mars,False,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,True,F,1105,S,5788,1,Birte
5790_01,Europa,False,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,False,C,218,S,5790,1,Distured
5791_01,Earth,False,TRAPPIST-1e,46.0,False,183.0,7.0,637.0,182.0,5.0,True,G,941,S,5791,1,Sancasey
5792_01,Europa,False,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,False,B,196,P,5792,1,Subwor
5793_01,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,E,375,S,5793,1,Gloyanthy
5794_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,False,D,182,P,5794,1,Shoeweely
5795_01,Earth,False,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,True,F,1106,S,5795,1,Hodes
5796_01,Mars,False,TRAPPIST-1e,32.0,False,6769.0,0.0,0.0,113.0,1.0,False,F,1107,S,5796,1,Pre
5799_01,Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1108,S,5799,1,Cres
5800_01,Earth,False,TRAPPIST-1e,40.0,False,661.0,0.0,830.0,0.0,6.0,False,F,1203,P,5800,1,Llobsoney
5802_01,Mars,False,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,True,D,175,S,5802,1,Killé
5804_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,G,933,P,5804,1,Simpsonks
5806_01,Earth,False,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,False,F,1109,S,5806,1,Snowaney
5808_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,934,P,5808,1,Josey
5808_02,Earth,False,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,False,F,1204,P,5808,2,Josey
5808_03,Earth,False,TRAPPIST-1e,53.0,False,751.0,0.0,20.0,7.0,0.0,False,F,1204,P,5808,3,Josey
5809_01,Earth,False,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,False,F,1205,P,5809,1,Clemondsey
5809_02,Earth,False,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,True,F,1205,P,5809,2,Clemondsey
5810_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,935,P,5810,1,Chapmaney
5810_02,Earth,False,TRAPPIST-1e,31.0,False,0.0,1489.0,68.0,6.0,0.0,True,E,366,P,5810,2,Chapmaney
5811_01,Europa,False,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,False,A,54,P,5811,1,Fulatorly
5811_02,Europa,False,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,True,A,54,P,5811,2,Fulatorly
5812_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,1,Domington
5812_02,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,2,Domington
5812_03,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,3,Domington
5812_04,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,4,Domington
5812_05,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,5,Domington
5812_06,Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,6,Domington
5813_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,936,P,5813,1,Hortis
5814_01,Mars,False,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,False,D,176,S,5814,1,Bine
5814_02,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,176,S,5814,2,Bine
5814_03,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,176,S,5814,3,Bine
5814_04,Mars,False,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,True,D,176,S,5814,4,Bine
5814_05,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,D,176,S,5814,5,Bine
5814_06,Mars,False,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,False,D,176,S,5814,6,Bine
5814_07,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,D,176,S,5814,7,Bine
5816_01,Earth,False,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,True,G,937,P,5816,1,Vines
5817_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1111,S,5817,1,Berle
5818_01,Earth,False,TRAPPIST-1e,21.0,False,3553.0,5.0,0.0,0.0,2.0,False,G,938,P,5818,1,Mullericer
5819_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,221,S,5819,1,Suptive
5820_01,Earth,False,TRAPPIST-1e,45.0,False,112.0,406.0,198.0,0.0,0.0,True,F,1112,S,5820,1,Tersony
5821_01,Europa,False,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,False,C,183,P,5821,1,Calazy
5822_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,939,P,5822,1,Chapmaney
5823_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,944,S,5823,1,Antoshipson
5824_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,940,P,5824,1,Contrevins
5825_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,True,B,198,P,5825,1,Apenelexy
5826_01,Earth,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,E,367,P,5826,1,Tertchty
5827_01,Earth,False,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,True,G,945,S,5827,1,Willangsey
5828_01,Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,False,G,941,P,5828,1,Goldendrice
5829_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,False,F,1113,S,5829,1,Sancasey
5831_01,Earth,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,F,603,S,5831,1,Rosalanenn
5834_01,Earth,False,TRAPPIST-1e,19.0,False,546.0,11.0,0.0,325.0,218.0,False,F,1206,P,5834,1,Brenney
5835_01,Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,True,G,946,S,5835,1,Avidson
5836_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,222,S,5836,1,Irintious
5837_01,Earth,False,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,0.0,False,F,1114,S,5837,1,Maynardner
5839_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,219,S,5839,1,Unloweedic
5840_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,G,946,P,5840,1,Potters
5842_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,220,S,5842,1,Maging
5842_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,220,S,5842,2,Prefule
5843_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,G,947,S,5843,1,Hessey
5844_01,Earth,False,55 Cancri e,24.0,False,0.0,30.0,835.0,0.0,0.0,True,E,369,P,5844,1,Spencervan
5846_01,Mars,False,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,False,E,376,S,5846,1,Gerin
5847_01,Earth,False,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,False,F,1115,S,5847,1,Trankliney
5848_01,Earth,False,TRAPPIST-1e,28.0,False,229.0,761.0,0.0,0.0,6.0,True,E,377,S,5848,1,Benney
5849_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,False,F,1208,P,5849,1,Brightez
5852_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,727.0,260.0,False,E,370,P,5852,1,Byerry
5854_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,75.0,106.0,0.0,1903.0,True,F,1117,S,5854,1,Olshaffey
5855_01,Earth,False,TRAPPIST-1e,64.0,False,0.0,623.0,1827.0,0.0,0.0,True,F,1209,P,5855,1,Horndley
5855_02,Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,687.0,0.0,65.0,True,G,949,P,5855,2,Horndley
5856_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,199,P,5856,1,Wincer
5856_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,199,P,5856,2,Wincer
5857_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,2.0,64.0,139.0,3831.0,False,E,378,S,5857,1,Tinganking
5858_01,Earth,False,55 Cancri e,22.0,False,483.0,0.0,0.0,304.0,21.0,True,G,948,S,5858,1,Barberts
5859_01,Earth,False,55 Cancri e,23.0,False,0.0,456.0,2624.0,912.0,8.0,True,E,371,P,5859,1,Griffince
5860_01,Mars,False,TRAPPIST-1e,40.0,False,7.0,0.0,6.0,1206.0,88.0,False,F,1118,S,5860,1,Raste
5860_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1118,S,5860,2,Raste
5860_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1118,S,5860,3,Raste
5861_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1774.0,0.0,17.0,13.0,True,G,949,S,5861,1,Browlerson
5863_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,950,P,5863,1,Loverthyo
5863_02,Earth,False,TRAPPIST-1e,17.0,False,0.0,566.0,18.0,318.0,0.0,False,F,1210,P,5863,2,Loverthyo
5867_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,1501.0,24.0,False,F,1212,P,5867,1,Rocknight
5868_01,Earth,False,TRAPPIST-1e,62.0,False,104.0,53.0,194.0,436.0,0.0,False,E,379,S,5868,1,Blangibson
5869_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,952,S,5869,1,Polliamposs
5871_01,Earth,False,55 Cancri e,24.0,False,0.0,1369.0,848.0,0.0,0.0,True,F,1120,S,5871,1,Flemaney
5874_01,Earth,True,PSO J318.5-22,51.0,False,0.0,0.0,0.0,0.0,0.0,True,G,953,S,5874,1,Simonsents
5875_01,Earth,False,TRAPPIST-1e,49.0,False,20.0,0.0,0.0,769.0,0.0,False,E,381,S,5875,1,Nasquez
5876_01,Mars,False,TRAPPIST-1e,52.0,False,1364.0,131.0,444.0,0.0,0.0,True,D,184,P,5876,1,Cone
5876_02,Mars,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1213,P,5876,2,Cone
5876_03,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1213,P,5876,3,Cone
5877_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1552.0,0.0,0.0,False,F,1121,S,5877,1,Carsoning
5878_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,B,224,S,5878,1,Busive
5879_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1122,S,5879,1,Cooki
